time_published,shipping,editors_choice,description,price,hotness,time_modified,category,picture_url,uuid,title,url
,free shipping w/ Prime,,"F-Color via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171822"">F-color 2-in-1 Tablet Stylus Pens 12-Pack</a> in Assorted Colors for $8.99. Coupon code ""7ZOH7I63"" cuts it to <b>$6.99</b>. With <b>free shipping</b> for Prime members, that's $8 under the lowest price we could find for this quantity of similar stylus pens elsewhere. They feature a rubber tip for touchscreens and retractable ballpoint pen in black. Deal ends January 7.",$7,3,2018-01-05T13:15:43-05:00,SUPPLIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iun9k8wrjxvtj3gdkaus",2171822,F-color 2-in-1 Tablet Stylus Pens 12-Pack,https://www.dealnews.com/F-color-2-in-1-Tablet-Stylus-Pens-12-Pack-for-7-free-shipping-w-Prime/2171822.html
,free shipping,,"Weme via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171972"">Alxum USB 3.0 to Serial ATA Dual Bay External Hard Drive Docking Station</a> for $35.99. Coupon code ""2ZI9IU5C"" drops it to <strong>$21.99</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $7, although we saw it for $4 less in November. Compatible with 2.5"" and 3.5"" HDDs and SSDs, it features two hot-swappable SATA bays, data transfer speeds of up to 485MB/s, UASP support, clone function, solid aluminum construction, and a 3.9-foot cable. Deal ends January 15.",$22,2,2018-01-05T12:36:21-05:00,DRIVE ENCLOSURES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/j63oy3prfbg10zhcftyf",2171972,Alxum USB 3.0 to SATA Dual HDD Dock,https://www.dealnews.com/Alxum-USB-3.0-to-SATA-Dual-HDD-Dock-for-22-free-shipping/2171972.html
,free shipping,,"Walmart offers the 4.8-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171960"">Lenovo IdeaPad 320 Intel Celeron 1.1GHz 15.6"" Laptop</a> in several colors (Black pictured) for <strong>$225</strong> with <strong>free shipping</strong>. That's $4 under our November mention, $44 off list, and the lowest price we could find. It features an Intel Celeron N3350 1.1GHz Apollo Lake dual-core processor, 15.6"" HD LED-backlit LCD, 4GB RAM, 1TB hard drive, DVD burner, 802.11ac wireless, Bluetooth 4.1, 2-cell battery, and Windows 10.",$225,3,2018-01-05T13:15:04-05:00,LAPTOPS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ze5x63o2tsloewhqd6oc",2171960,"Lenovo IdeaPad 320 Celeron Dual 16"" Laptop",https://www.dealnews.com/Lenovo-Idea-Pad-320-Celeron-Dual-16-Laptop-for-225-free-shipping/2171960.html
,free s&h from China,,"Cafago offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171729"">Rock Universal 360-Degree Car Vent Phone Holder</a> in Yellow or Gray for $6.49. Coupon code ""JPAV038"" cuts that to <strong>$4.44</strong>. With <strong>free shipping</strong>, that's around $6 less than the lowest price we could find for such a holder elsewhere. It's compatible with most 6"" screen mobiles.<br>
<br>
Note: This item ships from China and may take two to six weeks to arrive. Also, The countdown timer on the product page does not reflect an actual expiration time and resets daily.",$4,3,2018-01-05T13:14:53-05:00,AUTOMOTIVE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jrxrkxpeftbsj2vbrnn3",2171729,Rock Car Vent Phone Holder,https://www.dealnews.com/Rock-Car-Vent-Phone-Holder-for-4-free-s-h-from-China/2171729.html
,free shipping w/ Prime,,"FlexiSpot via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171711"">Fleximounts Full Motion Articulating Mount for 17"" to 42"" TVs</a> for $20.99. Coupon code ""FLXIMSV1"" cuts it to <strong>$17.99</strong>. With <strong>free shipping</strong> for Prime members, that's the lowest price we could find by $10. It has a weight capacity of 55 lbs. and has a tilt angle of 5 to 10 degrees. Deal ends January 14.",$18,2,2018-01-05T12:35:25-05:00,TV WALL MOUNTS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tbu1t7eo4mm7nfzu6ftp",2171711,"Fleximounts TV Mount for 17"" to 42"" TVs",https://www.dealnews.com/Fleximounts-TV-Mount-for-17-to-42-TVs-for-18-free-shipping-w-Prime/2171711.html
,free shipping w/ Prime,,"Gre Lifestore via Amazon takes <b>31% off</b> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171849"">Fazitrip Women's 3M Thinsulate Ski Gloves</a> (Touchscreen Gloves in Pink/Gray pictured) via coupon code ""31FFHIPT"", with prices starting at <b>$9.16</b> after coupon. Plus, Prime members bag <strong>free shipping</strong>. That's up to $8 off and the best price we could find. They're available in select sizes from S to M/L. Deal ends January 31.","31% off, from $9",3,2018-01-05T13:14:26-05:00,ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cl6o1uipvjp6ofcybv46",2171849,Fazitrip Women's Thinsulate Ski Gloves,https://www.dealnews.com/Fazitrip-Womens-Thinsulate-Ski-Gloves-31-off-from-9-free-shipping-w-Prime/2171849.html
,free shipping w/ Prime,,"Equinox via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171918"">Royal 31"" Flour Sack Towel 12-Pack</a> in White for $13.97. Coupon code ""592MXSXH"" cuts it to <strong>$9.97</strong>. With <strong>free shipping</strong> for Prime members, that's the lowest price we could find by $10. They're made from 100% ring-spun cotton. Deal ends January 31.",$10,3,2018-01-05T13:00:11-05:00,KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lfq4og8xoqgy6ylyjpuk",2171918,"Royal 31"" Flour Sack Towel 12-Pack",https://www.dealnews.com/Royal-31-Flour-Sack-Towel-12-Pack-for-10-free-shipping-w-Prime/2171918.html
,free shipping w/ Prime,,"Equinox via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171948"">Royal 24-Pack Microfiber Cleaning Cloth Set</a> for $11.99. Coupon code ""VJZKWMTF"" cuts it to <strong>$8.97</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's $21 off and the lowest price we could find. They measure 12"" x 16"". Deal ends January 31.",$9,3,2018-01-05T12:59:45-05:00,CLEANING SUPPLIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fsli9z9jflz06yofxhcz",2171948,Royal 24-Pack Microfiber Cleaning Cloth Set,https://www.dealnews.com/Royal-24-Pack-Microfiber-Cleaning-Cloth-Set-for-9-free-shipping-w-Prime/2171948.html
,free s&h w/beauty item,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171858"">Victoria Cast Iron 4-Quart Dutch Oven</a> for $39.99. Coupon code ""WKND25"" drops it to <b>$29.99</b>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096468,2171858"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. That's the lowest price we could find by $15. This pre-seasoned Dutch oven features oversized handles. Deal ends January 6.",$30,2,2018-01-05T12:34:39-05:00,KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dj1v8e37ndgtfetp5wp6",2171858,Victoria Cast Iron 4-Qt. Dutch Oven,https://www.dealnews.com/Victoria-Cast-Iron-4-Qt.-Dutch-Oven-for-30-free-s-h-w-beauty-item/2171858.html
,free shipping,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171957"">HP OfficeJet 3833 All-in-One Printer</a> which also copies, scans, and faxes, for <strong>$35</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $5, although we saw it for a buck less on Black Friday. It features black print speeds up to 8.5 ppm, color print speeds up to 6 ppm, 4800x1200 dpi maximum color print resolution, 600x300 dpi black and color copier resolution, wireless printing, and a 60-page tray capacity.",$35,3,2018-01-05T12:59:15-05:00,INKJET PRINTERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fxuivpnyhtuue0fzinci",2171957,HP OfficeJet 3833 All-in-One Printer,https://www.dealnews.com/HP-Office-Jet-3833-All-in-One-Printer-for-35-free-shipping/2171957.html
,free shipping,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171855"">Sceptre 20"" 2.1-Channel Power Soundbar with Subwoofer</a> for <strong>$54.99</strong> with <strong>free shipping</strong>. That's $15 under our mention from last March and the lowest price we could find by $17. The system features a 2.1-channel 20-watt soundbar, 40-watt down-firing subwoofer, Bluetooth, and remote control.",$55,3,2018-01-05T12:58:47-05:00,SPEAKERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mwjtpqks53yil2tmluxz",2171855,"Sceptre 20"" Power Soundbar with Subwoofer",https://www.dealnews.com/Sceptre-20-Power-Soundbar-with-Subwoofer-for-55-free-shipping/2171855.html
,free shipping,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096735,2171909"">Joe's New Balance Outlet</a> takes <strong>40% to 70% off</strong> the original retail price of select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096732,2171909"">men's</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096687,2171909"">women's shoes</a> via coupon code ""NEWYEAR"" as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096738,2171909"">New Year Sale</a>, with prices starting from <strong>$22.50</strong>. (Items are already marked 20% to 50% off, and this coupon takes an additional 20% off the <i>original</i> retail price.) Plus, the same coupon bags <strong>free shipping</strong>. Combined, that's one of the best sales we've seen from JNBO in the past year and drops the price for many styles to the $30 to $40 range. Some exclusions may apply. Deal ends January 9. A couple of best bets, with prices after coupon:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096690,2171909"">New Balance Women's 811v2 Graphic Trainers</a> in White or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096693,2171909"">Denim</a> for <strong>$30</strong> (low by $12)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171909"">New Balance Men's Fresh Foam Boracay v3 Shoes</a> for <strong>$36</strong> (pictured, low by $28)
 </li>
</ul>",40% to 70% off,4,2018-01-05T12:19:04-05:00,SHOES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rnou50powxnkvq9goyqp",2171909,Joe's New Balance New Year Sale,https://www.dealnews.com/Joes-New-Balance-New-Year-Sale-40-to-70-off-free-shipping/2171909.html
,free shipping,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171801"">adidas</a> takes <b>up to 50% off</b> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096303,2171801"">men's women's, and kids' shoes, apparel, and accessories</a>. (Prices are as marked.) Plus, all orders receive <b>free shipping</b>. In all, over 1,300 items are discounted. Some exclusions may apply.",Up to 50% off,5,2018-01-05T11:15:40-05:00,CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/h4htarpj0kysjba9yavi",2171801,Adidas Sale,https://www.dealnews.com/Adidas-Sale-Up-to-50-off-free-shipping/2171801.html
,pickup at Walmart,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171828"">Calm Yoga Kit</a> for <strong>$8.97</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find by $8. It includes a 24"" x 68"" yoga mat with sling, yoga block, 6-foot yoga strap, and towel.",$9,2,2018-01-05T12:33:50-05:00,EXERCISE EQUIPMENT,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gl99dqvy0ilqslixvepd",2171828,Calm Yoga Kit,https://www.dealnews.com/Calm-Yoga-Kit-for-9-pickup-at-Walmart/2171828.html
,free shipping,,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171885"">Vision Grills Diamond-Cut Cadet Kamado Grill</a> in several colors (Orange pictured) for <strong>$299</strong> with <strong>free shipping</strong>. (Non-members pay a $29.90 surcharge.) That's the lowest price we could find by $253. It features color-coded top and bottom vents and a stainless steel cooking grate with handles. Deal ends January 10.",from $299,4,2018-01-05T11:42:21-05:00,BBQS & GRILLS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pmjqaighwhflnbkjof40",2171885,Vision Grills Diamond-Cut Cadet Kamado Grill,https://www.dealnews.com/Vision-Grills-Diamond-Cut-Cadet-Kamado-Grill-from-299-free-shipping/2171885.html
,free shipping,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171942"">Canon MF232W Multifunction WiFi Monochrome Laser Printer</a>, which also scans and copies, for <b>$84.99</b> with <strong>free shipping</strong>. That's tied with our November mention and the lowest price we could find by $46. It features a tiltable LCD screen, print speeds up to 24ppm, 1200x1200 dpi maximum print resolution, 802.11n wireless, Ethernet, and USB.",$85,3,2018-01-05T12:58:38-05:00,LASER PRINTERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bidw7taovoqx9gqlfjv3",2171942,Canon Multifunction WiFi Laser Printer,https://www.dealnews.com/Canon-Multifunction-Wi-Fi-Laser-Printer-for-85-free-shipping/2171942.html
,free shipping w/ $100,True,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171933"">J.Crew Factory</a> takes an <strong>extra 60% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096774,2171933"">clearance items</a> via coupon code ""CHILLY"". That's tied with our mention from two weeks ago as the largest extra discount we've seen on clearance items from J.Crew Factory this year. Shipping adds <strong>$5</strong>, but orders of $100 bag free shipping. Some exclusions may apply. Deal ends January 7.<br>
<br>
Note: Items marked as final sale cannot be returned or exchanged.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s40002/J.Crew-Factory/"">J.Crew Factory Coupons</a>.</p>",Extra 60% off,4,2018-01-05T11:39:24-05:00,CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/j5ppnuvse3ddp4s4o530",2171933,J.Crew Factory Clearance,https://www.dealnews.com/J.Crew-Factory-Clearance-Extra-60-off-free-shipping-w-100/2171933.html
,free shipping,True,"TigerDirect Business offers the 0.8-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171963"">Toshiba Encore 2 WT8-B32CNM 8"" 32GB WiFi Windows 8.1 Tablet</a> in Satin Gold for <strong>$99.99</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096852,2171963"">MacMall</a> charges the same.) That's $300 off list and the lowest price we've seen for <i>any</i> Toshiba Encore 2 tablet. Features include an Intel Atom Z3735G 1.33GHz Bay Trail quad-core processor, 8"" 1280x800 IPS LED-backlit touchscreen LCD, 1GB RAM, 32GB eMMC storage, 5-megapixel rear camera, 1.2-megapixel front-facing camera, 802.11n wireless, Bluetooth 4.0, microSDXC card slot, and Windows 8.1 OS.",$100,3,2018-01-05T11:33:23-05:00,TABLETS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pmxkssz4llw7zw52hbv2",2171963,"Toshiba Encore 2 8"" 32GB Windows 8.1 Tablet",https://www.dealnews.com/Toshiba-Encore-2-8-32-GB-Windows-8.1-Tablet-for-100-free-shipping/2171963.html
,free shipping,,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171903"">Rubbermaid Configurations 3-Foot to 6-Foot Deluxe Closet Kit</a> in White for <strong>$59</strong> with <strong>free shipping</strong>. (<del><a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096663,2171903"">Amazon</a> charges the same</del>.) That's tied with our mention from two weeks ago and the lowest price we could find by $11. It comes with six 26"" shelves, two 36"" shelves, two 36"" top rails, 16 brackets, four 47.5"" uprights, two 25"" uprights, and two hang rods.",$59,3,2018-01-05T12:58:17-05:00,HOME IMPROVEMENT,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wwzyiu0xxpsue6tc4zii",2171903,Rubbermaid Configurations Deluxe Closet Kit,https://www.dealnews.com/Rubbermaid-Configurations-Deluxe-Closet-Kit-for-59-free-shipping/2171903.html
