editors_choice,hotness,picture_url,uuid,url,shipping,description,time_published,price,category,time_modified,title
,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eczvoa7yr5kjl70levmo",2172110,https://www.dealnews.com/New-Balance-Mens-410-v5-Trail-Running-Shoes-for-26-free-shipping/2172110.html,free shipping,"Joe's New Balance Outlet offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172110"">New Balance Men's 410v5 Trail Running Shoes</a> in Charcoal for $38.99. Coupon code ""NEWYEAR"" drops it to <b>$26</b> and unlocks <b>free shipping</b>. That's $9 under yesterday's mention and the lowest price we could find by $19. They're available in select <del>standard and</del> extra-wide sizes <del>from 7 to 9</del> sizes 7 only.",,$26,SHOES,2018-01-05T14:49:02-05:00,New Balance Men's 410v5 Trail Running Shoes
,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ghiciyfomviolojf0dwp",2172182,https://www.dealnews.com/Sorel-Womens-Boots-Up-to-50-off-free-shipping-w-150/2172182.html,free shipping w/ $150,"Sorel takes <b>up to 50% off</b> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172182"">women's boots</a> via coupon code ""SORHNY50"" as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097293,2172182"">Web Specials</a>. (The coupon takes 50% off full-price styles and an extra 25% off sale styles.) Shipping adds a flat <b>$6</b>, although orders of $150 or more bag free shipping.Some exclusions may apply. Deal ends January 30<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s7653/Sorel/"">Sorel Coupons</a>.</p>",,Up to 50% off,SHOES,2018-01-05T14:47:25-05:00,Sorel Women's Boots
True,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ch3viju4x8ddfx8qj8df",2172185,https://www.dealnews.com/Jawbone-UP3-Sleep-Activity-Monitor-Wristband-for-20-free-shipping/2172185.html,free shipping,"Always Deals via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172185"">Jawbone UP3 Sleep/Activity Monitor Wristband</a> in several colors (Twilight pictured) for <strong>$19.99</strong> with <strong>free shipping</strong>. That's $5 under our mention from last February and the lowest price we've seen. (It's the best deal now by $16.) Tracked categories include heart rate, steps, distance, calories burned, hours slept, and calories consumed.",,$20,SPORTS & FITNESS,2018-01-05T14:45:21-05:00,Jawbone UP3 Sleep/Activity Monitor Wristband
,1,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vioaxeqdfkeo8tp04bkp",2172131,https://www.dealnews.com/Swix-Nordic-Ski-Hard-Wax-45-g-Jar-for-6-pickup-at-REI/2172131.html,pickup at REI,"REI offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172131"">Swix Nordic Ski Hard Wax 45-Gram Jar</a> in <del>V60 Red/Silver or</del> V50 Violet for <strong>$5.93</strong>. Choose in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's tied with our November mention and the lowest price we could find now by $4. The V60 is intended for use with 37°F to 32°F new fallen snow and 34°F to 30°F transformed fine grained snow, and the V50 with 32°F new fallen snow and 30°F to 27°F transformed fine grained snow.",,$6,CAMPING & OUTDOORS,2018-01-05T12:49:13-05:00,Swix Nordic Ski Hard Wax 45g Jar
,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/drpkhogphaq1alpc0p4w",2172002,https://www.dealnews.com/Cotton-Econ-Hotel-Wash-Cloths-48-Pack-for-16-free-shipping/2172002.html,free shipping,"Georgia Towels via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172002"">Cotton Econ Hotel Wash Cloths 48-Pack</a> in White for <strong>$15.89</strong> with <strong>free shipping</strong>. That's the lowest price we could find for similar wash cloths by a buck. They measure 12"" x 12""",,$16,TOWELS,2018-01-05T15:32:28-05:00,Cotton Econ Hotel Wash Cloths 48-Pack
,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/l9yzwlhxtmpdahvcyrew",2172176,https://www.dealnews.com/Pet-Pillow-Clearance-Deals-from-2-6-s-h/2172176.html,$6 shipping,"Walmart discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172176"">Pet Pillows</a>, with prices starting from <strong>$2</strong>. Opt for in-store <strong>pickup</strong> where available to avoid the $5.99 shipping fee. That beats our mention from two weeks ago (which saw them all for $3 with no pickup available) and is a savings of up to $7 off list price.",,Deals from $2,DECOR,2018-01-05T14:46:29-05:00,Pet Pillow Clearance
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tzrpm6yak0hnswbjrxx8",2172140,https://www.dealnews.com/Rockland-Hardside-Spinner-3-Piece-Luggage-Set-for-88-free-shipping/2172140.html,free shipping,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172140"">Rockland Hardside Spinner 3-Piece Luggage Set</a> in Black for <s>$87.02</s> <strong>$88.33</strong> with <strong>free shipping</strong>. That's $18 under last month's mention, $47 off, and the lowest price we could find. It includes 20"", 24"", and 28"" spinner cases.",,$88,LUGGAGE & TRAVEL GEAR,2018-01-05T15:32:13-05:00,Rockland Hardside Spinner 3-Piece Luggage Set
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/n8e626a8klonz9krwtp6",2172113,https://www.dealnews.com/Arbys-Small-Fry-and-Soft-Drink-free-w-Buffalo-Tenders/2172113.html,,"At participating Arby's locations, buy <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172113"">Buffalo Chicken Tenders</a> at full price and get a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097245,2172113"">small fry and soft drink</a> for <strong>free</strong> via this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097248,2172113"">printable coupon</a>. (You'll get the coupon when you fill out your name and click ""Get this deal"".) <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097242,2172113"">Click here</a> to find a location near you. Deal ends January 9.",,free w/ Buffalo Tenders,RESTAURANTS,2018-01-05T15:31:32-05:00,Arby's Small Fry and Soft Drink
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lqpkv4wuk94qb8i2uyz7",2172173,https://www.dealnews.com/Coleman-70-Hour-Citronella-Candle-Lantern-for-6-pickup-at-Walmart/2172173.html,pickup at Walmart,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172173"">Coleman 70-Hour Citronella Candle Lantern</a> for <strong>$5.86</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's tied with our mention from ten days ago and the lowest price we could find by $1. It's designed to repel mosquitoes.",,$6,CAMPING & OUTDOORS,2018-01-05T15:31:08-05:00,Coleman 70-Hour Citronella Candle Lantern
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uetsbzphlcksaaugnjjq",2172146,https://www.dealnews.com/Cetaphil-20-oz.-and-9-oz.-Moisturizing-Creams-from-11-free-shipping/2172146.html,free shipping,"Costco offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172146"">Cetaphil 20-oz. Moisturizing Cream</a> bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097281,2172146"">Cetaphil 8.8-oz. Moisturizing Cream</a> for <strong>$10.99</strong> with <strong>free shipping</strong>. (Non-members pay an additional 80 cents.) That's the lowest price we could find for this bundle by $4. (Most local stores charge about this price for just a 16-oz. jar.) Deal ends January 28.",,from $11,SKIN CARE,2018-01-05T15:30:58-05:00,Cetaphil 20-oz. and 9-oz. Moisturizing Creams
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aznnh3udu9pmc04xk7bb",2172089,https://www.dealnews.com/Ski-Retriever-Tag-Kit-for-39-pickup-at-REI/2172089.html,pickup at REI,"REI offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172089"">Ski Retriever Tag Kit</a> for <b>$38.83</b>. Opt for in-store <b>pickup</b> to dodge the $5.99 shipping charge. That's $59 off list and the lowest price we could find. The set includes two homing tags.",,$39,SPORTS & FITNESS,2018-01-05T15:30:39-05:00,Ski Retriever Tag Kit
True,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jwaxa1lyryz8mhbjk9ln",2172170,https://www.dealnews.com/Dyson-DC59-Slim-Cordless-Stick-Vacuum-for-175-free-shipping/2172170.html,free shipping,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172170"">Dyson DC59 Slim Cordless Stick Vacuum</a> in Yellow for <b>$175</b> with <b>free shipping</b>. That's tied with our mention from two weeks ago as the lowest price we've seen. (It's the best deal now by $75.) It features a V6 motor, motorized cleaner head, push-button canister empty, and handheld mode.",,$175,VACUUM CLEANERS,2018-01-05T14:45:34-05:00,Dyson DC59 Slim Cordless Stick Vacuum
,1,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vjd6qzh1fxhtob5efdkt",2172047,https://www.dealnews.com/Martha-Stewart-Stainless-Steel-Turkey-Lifters-for-12...or-less-free-s-h-w-beauty-item/2172047.html,free s&h w/beauty item,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172047"">Martha Stewart Collection Stainless Steel Turkey Lifters</a> for <b>$11.53</b>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097092,2172047"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95.<br>
<br>
Don't need Martha's seal of approval? <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097287,2172047"">Bed Bath &amp; Beyond</a> offers this similar set for $7.99 with free in-store pickup.",,$12...or less,KITCHEN,2018-01-05T12:45:09-05:00,Martha Stewart Stainless Steel Turkey Lifters
,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hypl9kuaxoct8jxclsdo",2172122,https://www.dealnews.com/Husky-3-Foot-Mobile-Solid-Wood-Top-Workbench-for-150-pickup-at-Home-Depot/2172122.html,pickup at Home Depot,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172122"">Husky 3-Foot Mobile Solid Wood Top Workbench</a> for <strong>$149.50</strong>. Opt for in-store <strong>pickup</strong> to dodge the $22.49 shipping charge. That's $150 off list and the lowest price we could find, although we saw it for $11 less last October. It features a 600-lb. weight capacity, heavy duty steel legs, solid wood top, four swivel casters (two with brakes), and bottom storage tray. Deal ends March 18.",,$150,TOOLS & HARDWARE,2018-01-05T12:37:26-05:00,Husky 3-Foot Mobile Solid Wood Top Workbench
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ogypnm14mjwhfrtgkir1",2172098,https://www.dealnews.com/Wilsons-Leather-Winter-Clearance-Blowout-Up-to-80-off-20-off-free-shipping-w-75/2172098.html,free shipping w/ $75,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172098"">Wilsons Leather</a> takes <strong>up to 80% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097203,2172098"">clearance items</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097206,2172098"">Winter Clearance Blowout</a>. Plus, get an <strong>extra 20% off</strong> sitewide when you add items to cart. Shipping starts at <strong>$5.95</strong>, or get free shipping with orders of $75 or more via coupon code ""WINTER"". Alternatively, get an <b>additional $10 off</b> and bag free shipping with orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097209,2172098"">$100 or more</a> via coupon code ""8685A"". Some exclusions apply. Deal ends January 7.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s334/Wilsons-Leather/"">Wilsons Leather Coupons</a>.</p>",,Up to 80% off + 20% off,CLOTHING & ACCESSORIES,2018-01-05T15:05:27-05:00,Wilsons Leather Winter Clearance Blowout
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vd6v8qivhscrbeyhgdy0",2172104,https://www.dealnews.com/HP-3-Day-Flash-Sale-Up-to-50-off-free-shipping/2172104.html,free shipping,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172104"">HP</a> cuts <b>up to 50% off</b> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097215,2172104"">laptops, desktops, monitors, printers, and more</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097218,2172104"">3-Day Flash Sale</a>. Plus, take an <b>extra $10 off</b> select orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097221,2172104"">$65 or more</a> via coupon code ""EXTRA66"". (Many coupon exclusions apply.) Even better, all orders bag <b>free shipping</b>. Deal ends January 7.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s786/HP/"">HP Coupons</a>.</p>",,Up to 50% off,COMPUTERS,2018-01-05T15:45:08-05:00,HP 3-Day Flash Sale
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ybgrtgec0ipgfndymsqb",2171987,https://www.dealnews.com/16-LED-Solar-Motion-Sensor-Security-Lamp-for-9-free-shipping/2171987.html,free shipping,"ebestshop4u via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171987"">16-LED Solar Motion Sensor Security Lamp</a> for <b>$8.99</b> with <b>free shipping</b>. That's the lowest price we could find by $7, outside of other eBay vendors and the mention below. It features a 50,000-hour lifespan and is waterproof.<br>
<br>
A close price: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096930,2171987"">Yescom via Walmart</a> has it for $9.39 with free shipping.",,$9,HOME & GARDEN,2018-01-05T15:30:15-05:00,16-LED Solar Motion Sensor Security Lamp
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/o7gngok5soijbxtp13q3",2172158,https://www.dealnews.com/Columbia-Mens-Sister-Brook-Down-Jacket-for-80-free-shipping/2172158.html,free shipping,"Columbia offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172158"">Columbia Men's Sister Brook Down Jacket</a> in Super Blue or Peatmoss Camo for $99.99. Coupon code ""COLNEWYEAR60"" knocks that to <b>$79.99</b>. Plus, Greater Rewards members receive <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097284,2172158"">sign up</a>.) That's $120 off list and tied with our mention from ten days ago as the lowest price we could find. It's available in select sizes from S to XL. Deal ends January 29.",,$80,COATS,2018-01-05T15:44:23-05:00,Columbia Men's Sister Brook Down Jacket
True,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yziks1lmfhgn9kzayzfb",2172164,https://www.dealnews.com/The-Berenstain-Bears-Collection-eBook-for-4/2172164.html,,"Amazon offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172164"">Stan and Jan Berenstain's <i>The Berenstain Bears Picture Book Collection</i> Kindle eBook</a> for <strong>$3.99</strong>. That's tied with our May mention and the lowest price we could find by $27. It includes 16 books.",,$4,EBOOKS,2018-01-05T14:35:41-05:00,"""The Berenstain Bears Collection"" eBook"
