editors_choice,description,hotness,shipping,title,url,category,time_modified,price,picture_url,uuid,time_published
,"With orders of $25 or more, Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169875"">Folgers Half-Caff Ground Coffee 25.4-oz. Jar</a> in Medium Roast for <strong>$3.41</strong> with <strong>free shipping</strong>. That's $3 under what you'd pay in-store locally.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.<br>
<br>
Stocking up? <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091782,2169875"">Sam's Club</a> charges the same but with a two-item minimum.",3,free shipping w/ Prime,Folgers Half-Caff Ground Coffee 25-oz. Jar,https://www.dealnews.com/Folgers-Half-Caff-Ground-Coffee-25-oz.-Jar-for-3-w-25-purchase-free-shipping-w-Prime/2169875.html,COFFEE,2018-01-02T21:19:17-05:00,$3 w/ $25 purchase,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rtm46lbofyf1k2fzzf4c",2169875,
True,"Sperry offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169872"">Sperry Men's Cutwater Deck Boots</a> in several colors (Grey/Black pictured) for <strong>$47.98</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $22. They're available in select sizes from 7 to 14.",3,free shipping,Sperry Men's Cutwater Deck Boots,https://www.dealnews.com/Sperry-Mens-Cutwater-Deck-Boots-for-48-free-shipping/2169872.html,SHOES,2018-01-02T21:17:25-05:00,$48,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vhcylpfzl6omzn21ecwy",2169872,
,"Shopping Prime via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169866"">Fisher-Price Little People Disney Princess Rapunzel's Flynn Figure Musical Tower</a> for <strong>$34.97</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $10. It features Rapunzel and Flynn figures, a crank elevator, and a musical fireplace.",1,free shipping,Fisher-Price Disney Rapunzel's Musical Tower,https://www.dealnews.com/Fisher-Price-Disney-Rapunzels-Musical-Tower-for-35-free-shipping/2169866.html,TOYS & HOBBIES,2018-01-02T07:54:13-05:00,$35,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v0zkrurrnkl3kgqrof9d",2169866,
,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169863"">Marvel Guardians of the Galaxy Electronic Music Mix Star-Lord</a> for <s>$5.25</s> <strong>$5.62</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $3. It includes the figure, two accessories, and a mix tape. It requires two AA batteries, included.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.",3,free shipping w/ Prime,Guardians of the Galaxy Music Mix Star-Lord,https://www.dealnews.com/Guardians-of-the-Galaxy-Music-Mix-Star-Lord-for-6-w-25-purchase-free-shipping-w-Prime/2169863.html,TOYS & HOBBIES,2018-01-02T21:16:12-05:00,$6 w/ $25 purchase,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/i57wdcniedqcbpry0qtm",2169863,
,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169860"">Minecraft Birch Forest Biome Playset</a> for <s>$6.17</s> <strong>$6.07</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $2. It includes a witch on fire figure, birch tree, two wall panels, floor, and lava tiles.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.",1,free shipping w/ Prime,Minecraft Birch Forest Biome Playset,https://www.dealnews.com/Minecraft-Birch-Forest-Biome-Playset-for-6-w-25-purchase-free-shipping-w-Prime/2169860.html,TOYS & HOBBIES,2018-01-02T10:24:32-05:00,$6 w/ $25 purchase,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ndf1o6ljwncmg72aawhu",2169860,
True,"With orders of $25 or more, Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169857"">Star Wars Kylo Ren Electronic Figure</a> for <s>$7.24</s> <strong>$7</strong> with <strong>free shipping</strong>. That's $4 under last week's mention and the lowest price we could find by $4. It features over 60 motion-activated sound effects and phrases and a light-up lightsaber.<br>
<br>
Also available is the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091779,2169857"">Star Wars: Rogue One Electronic Duel Imperial Death Trooper</a> for <s>$7.29</s> <strong>$7.08</strong> with <strong>free shipping</strong>. That's $2 under last week's mention and the lowest price we could find by $7. This 12"" figure features lights and sound effects.<br>
<br>
Note: These items are part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.",3,free shipping w/ Prime,Star Wars Kylo Ren Electronic Figure,https://www.dealnews.com/Star-Wars-Kylo-Ren-Electronic-Figure-for-7-w-25-purchase-free-shipping-w-Prime/2169857.html,TOYS & HOBBIES,2018-01-02T21:14:34-05:00,$7 w/ $25 purchase,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bsbarpm4vtloyj8dnxuu",2169857,
True,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169851"">Just Play Cars 3 Talkin' Race Pals Lightning McQueen Plush</a> for <s>$5.37</s> <strong>$6.16</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $15. It requires three AA batteries, included.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.",3,free shipping w/ Prime,Cars 3 Talkin' Race Pals Lightning McQueen,https://www.dealnews.com/Cars-3-Talkin-Race-Pals-Lightning-Mc-Queen-for-6-w-25-purchase-free-shipping-w-Prime/2169851.html,TOYS & HOBBIES,2018-01-02T21:13:56-05:00,$6 w/ $25 purchase,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tfi5bzwg3d6hnulvhvn6",2169851,
True,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169854"">Maisto Remote Control Rock Crawler Extreme Vehicle</a> for <s>$13.32</s> with <strong>free shipping</strong>. That's $8 under our mention from a year ago, $12 off list, and the lowest price we've seen. It features front and rear articulated suspension, three motors, and a lightweight body.<br>
<br>
<i>Update</i>: The price has increased to <strong>$14.91</strong>.",3,free shipping w/ Prime,Maisto RC Rock Crawler Extreme Vehicle,https://www.dealnews.com/Maisto-RC-Rock-Crawler-Extreme-Vehicle-for-15-free-shipping-w-Prime/2169854.html,TOYS & HOBBIES,2018-01-02T21:13:15-05:00,$15,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/y6cvgutqnp8c8ntenfgd",2169854,
True,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169848"">Kuu Kuu Harajuku HJ5 Concert Stage</a> for <strong>$12.97</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091776,2169848"">Amazon</a> charges the same.) Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's the lowest price we could find by $38. It features multiple themed play areas and accessories including a microphone, a G doll, and six Harajuku charms. You can also place a smart phone in the stand to magnify the sound.",1,pickup at Walmart,Kuu Kuu Harajuku HJ5 Concert Stage,https://www.dealnews.com/Kuu-Kuu-Harajuku-HJ5-Concert-Stage-for-13-pickup-at-Walmart/2169848.html,TOYS & HOBBIES,2018-01-02T21:59:03-05:00,$13,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tpji9lxqcvp1yffucrgs",2169848,
True,"With orders of $25 or more, Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169839"">Disney Moana of Oceania Adventures with Maui the Demigod</a> for <s>$6</s> with <strong>free shipping</strong>. That's the lowest price we could find by $14. It includes a doll, necklace, and hawk figure.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.<br>
<br>
<i>Update</i>: The price has increased to <strong>$7.48</strong>.",3,free shipping w/ Prime,Moana of Oceania Adventures with Maui,https://www.dealnews.com/Moana-of-Oceania-Adventures-with-Maui-for-7-w-25-purchase-free-shipping-w-Prime/2169839.html,TOYS & HOBBIES,2018-01-02T21:12:29-05:00,$7 w/ $25 purchase,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/etsshducpqhurxp6jysp",2169839,
True,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169842"">Kuu Kuu Harajuku Tour Bus</a> for <strong>$9.47</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $11. It includes a tour van, removable couch, G doll, five musical instruments, five Harajuku Charms, a vanity, and a storage closet.",2,free shipping w/Prime,Kuu Kuu Harajuku Tour Bus,https://www.dealnews.com/Kuu-Kuu-Harajuku-Tour-Bus-for-9-free-shipping-w-Prime/2169842.html,TOYS & HOBBIES,2018-01-02T15:12:01-05:00,$9,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ii0yaemrx9oo3mvfnrtz",2169842,
,"Sierra Trading Post offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169833"">Columbia Women's Plus Mercury Maven IV Jacket</a> in several colors (Black Tapestry Print pictured) for <strong>$49</strong> plus <strong>$7.95</strong> for shipping. That's the lowest price we could find by $40. It's available in sizes 1X and 2X.",3,$8 shipping,Columbia Women's Plus Mercury Maven IV Jacket,https://www.dealnews.com/Columbia-Womens-Plus-Mercury-Maven-IV-Jacket-for-49-8-s-h/2169833.html,COATS,2018-01-02T21:11:51-05:00,$49,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kaif2r8nfk0ulkzab9sq",2169833,
,"Victoria's Secret offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169803"">Victoria's Secret Women's Dream Angels Satin Mini Bustier</a> in Black or Silver for <strong>$29.99</strong> plus <strong>$8</strong> for shipping. That's $25 off list and the lowest price we could find. It's available in sizes 32 to 38 with B to DD cup sizes.",3,$8 shipping,Victoria's Secret Women's Satin Mini Bustier,https://www.dealnews.com/Victorias-Secret-Womens-Satin-Mini-Bustier-for-30-8-s-h/2169803.html,INTIMATES,2018-01-02T21:01:10-05:00,$30,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gt0iq44iydrxqqqesysz",2169803,
True,"Sierra Trading Post offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169827"">Fjallraven Men's Keb Down Jacket</a> in Black for <strong>$199</strong> plus <strong>$15.95</strong> for shipping. That's $224 off list and the lowest price we could find. It's available in size L only.",3,$16 shipping,Fjallraven Men's Keb Down Jacket,https://www.dealnews.com/Fjallraven-Mens-Keb-Down-Jacket-for-199-16-s-h/2169827.html,COATS,2018-01-02T21:00:05-05:00,$199,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dpijnvqgzetezn2jndwk",2169827,
,"Yugster offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169758"">Apple AirPort Extreme 802.11ac Wireless Base Station</a> for <strong>$99.97</strong> plus <strong>$5</strong> for shipping. That's the lowest price we could find by $5. It uses 802.11ac WiFi technology, which offers up to 40% faster transmissions than 802.11n.<br>
<br>
A 30-day Yugster warranty applies.",3,$5 shipping,Refurb Apple AirPort 802.11ac Wireless Base,https://www.dealnews.com/Refurb-Apple-Air-Port-802.11-ac-Wireless-Base-for-100-5-s-h/2169758.html,ROUTERS,2018-01-02T20:57:42-05:00,$100,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/r7kpgxzvop38evb1ixkc",2169758,
,"Nike offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169764"">Nike Men's Air Max Zero SE Shoes</a> in Velvet Brown or Bordeaux for $84.97. That drops to <strong>$63.73</strong> in-cart. Plus, Nike+ members receive <b>free shipping</b>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091698,2169764"">join</a>.) That's the lowest price we could find by $44, outside of the mention below. They're available in sizes 7 to 15.<br>
<br>
A close price: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091701,2169764"">Sneakermdinc via eBay</a> has them for $64.60 with free shipping.",5,free shipping,Nike Men's Air Max Zero SE Shoes,https://www.dealnews.com/Nike-Mens-Air-Max-Zero-SE-Shoes-for-64-free-shipping/2169764.html,SHOES,2018-01-02T17:38:36-05:00,$64,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/n4ys9k0uerm8kmxeblzh",2169764,
,"Proozy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169710"">Reebok Men's Athletic Performance Jacket</a> in several colors (Red pictured) for <strong>$14.99</strong> with <strong>free shipping</strong>. That's tied with our Cyber Monday mention, $45 off, and the lowest price we've seen. It comes in select sizes from S to 5XL.",5,free shipping,Reebok Men's Athletic Performance Jacket,https://www.dealnews.com/Reebok-Mens-Athletic-Performance-Jacket-for-15-free-shipping/2169710.html,COATS,2018-01-02T17:35:51-05:00,$15,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bsemhx1lbveapix1fwhy",2169710,
,"Jomashop takes <strong>up to 79% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090573,2169482"">Citizen men's and women's watches</a>. Plus, coupon code ""DNEWSFS"" bags <strong>free shipping</strong> for all orders. Alternatively, take an <strong>extra $5 off</strong> orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090543,2169482"">$105 or more</a> via coupon code ""EMAIL5"", <strong>$10 off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090546,2169482"">$150 or more</a> via ""AD10"", <b>$20 off</b> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090549,2169482"">$500 or more</a> via ""GOOGLE20"", or <b>$50 off</b> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090552,2169482"">$1,000 or more</a> via ""JOMANEW50"". (Select items receive larger discounts via coupon codes noted on their product pages. Coupons don't stack, but orders over $100 after discount automatically receive free shipping.) Sale ends January 5. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090555,2169482"">Citizen Women's Mother of Pearl Swarovski Crystals Watch</a> for <strong>$59.99</strong> + <b>$0</b> s&amp;h via ""CZX20"" (low by $1; $79+ elsewhere)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169482"">Citizen Men's Navihawk A-T Eco-Drive Chronograph Watch</a> for <strong>$358</strong> + <b>$0</b> s&amp;h via ""AD10"" (pictured, low by $6; $421+ elsewhere)
 </li>
</ul>",5,free shipping,Citizen Men's and Women's Watches at Jomashop,https://www.dealnews.com/Citizen-Mens-and-Womens-Watches-at-Jomashop-Up-to-79-off-coupons-free-shipping/2169482.html,WATCHES,2018-01-02T17:22:38-05:00,Up to 79% off + coupons,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/idncppcbu4s58987yhnt",2169482,
,"Ready or not, 2018 is here! That means we're done with the holiday sales and on to the post-holiday sales. While you won't find everything on sale in January, some items are real bargains this time of year — like <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/what-to-buy-in-january/"">gym memberships, bedding, and hotel stays</a>.",,,8 Things to Buy in January (and 3 Things to Wait On),https://www.dealnews.com/features/what-to-buy-in-january/,WHAT TO BUY IN JANUARY,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t2k4tzslohptmwxtpidu",2165831,2018-01-01T08:00:01-05:00
