url,hotness,price,editors_choice,description,category,picture_url,shipping,time_published,title,uuid,time_modified
https://www.dealnews.com/The-North-Face-Mens-Leo-1-4-Zip-Sweater-for-50-free-shipping/2167673.html,3,$50,,"Proozy offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167673"">The North Face Men's Novelty Leo 1/4 Zip Sweater</a> in several colors (Darkest Spruce pictured) for $74.99. Coupon code ""DN50"" cuts it to <strong>$50</strong>. With <strong>free shipping</strong>, That's the lowest price we could find by $8. It's available in sizes S to XXL. Deal ends January 3.",SWEATERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/w833dz0vzfuzuffzlew8",free shipping,,The North Face Men's Leo 1/4 Zip Sweater,2167673,2017-12-29T11:17:12-05:00
https://www.dealnews.com/Card-Cash-Coupon-Extra-5-off/2167682.html,3,Extra 5% off,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167682"">CardCash</a> cuts an <strong>extra 5% off</strong> all <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087321,2167682"">gift cards</a> — which are already marked <strong>up to 47% off</strong> — via coupon code ""DEALSHOLIDAY"". Choose from stores such as <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087324,2167682"">Nordstrom</a>, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087327,2167682"">Lowe's</a>, and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087330,2167682"">Sears</a>, among many others. Deal ends December 31.<br>
<br>
Note: CardCash guarantees all gift cards for 45 days from the date of purchase; we recommend buying gift cards only if you plan on using them within that time frame. For more details on CardCash and how it's able to offer gift card deals, please visit the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/features/make-sure-you-know-how-card-cash-works/"">DealNews Blog</a>.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s40867/Card-Cash/"">CardCash Coupons</a>.</p>",GIFT CARDS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gfpeyxrypeagfeiv20co",,,CardCash Coupon,2167682,2017-12-29T11:16:17-05:00
https://www.dealnews.com/Reebok-Mens-Shorts-4-Pack-XL-sizes-for-27-free-shipping/2167658.html,3,$27,,"That Daily Deal offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167658"">Reebok Men's Performance Shorts 4-Pack</a> for <strong>$27.49</strong> with <strong>free shipping</strong>. That's the lowest price we could find for this quantity today by $32, although we saw it for $2 less last month. They're available in sizes XL and XXL only.<br>
<br>
Note: The colors will be chosen at random.",SHORTS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uhx8kaoyyhxzzcsph63i",free shipping,,Reebok Men's Shorts 4-Pack (XL sizes),2167658,2017-12-29T11:14:50-05:00
https://www.dealnews.com/Xgimi-H1-Android-Home-Theater-DLP-Projector-for-778-free-shipping/2167670.html,2,$778,,"GearBest offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167670"">Xgimi H1 Android Home Theater DLP Projector</a> for $849. Coupon code ""GXGMH1"" cuts that to <strong>$777.77</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $40. It features a 1920x1080 (1080p) native resolution, projections up to 300"", 900-lumens brightness, two harman/kardon 45mm speakers, 3GB RAM, 16GB internal storage, dual-band WiFi, Bluetooth 4.0, Apple AirPlay, HDMI, USB 3.0, and Android 5.1 (Lollipop). Deal ends January 31.",DLP PROJECTORS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eockrfyevaqqne1l8uic",free shipping,,Xgimi H1 Android Home Theater DLP Projector,2167670,2017-12-29T13:03:23-05:00
https://www.dealnews.com/Otter-Box-Winter-Otterland-Event-15-off-most-items-free-shipping/2167676.html,3,15% off most items,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167676"">OtterBox</a> takes <strong>15% off</strong> most items sitewide during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087285,2167676"">Winter Otterland Event</a>. (Eligible items are marked, and the discount shows in-cart.) Even better, all orders qualify for <strong>free shipping</strong>. Deal ends December 31.",CELL PHONE CASES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/meweuk0ym7lir0exqjlh",free shipping,,OtterBox Winter Otterland Event,2167676,2017-12-29T11:14:23-05:00
https://www.dealnews.com/Intelliseat-Electronic-Bidet-Toilet-Seat-from-190-free-shipping/2167667.html,3,from $190,,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167667"">Intelliseat Ultimate Electronic Bidet Toilet Seat</a> for <strong>$189.98</strong> with <strong>free shipping</strong>. (Non-members pay an extra $19.) That's the lowest price we could find by $108. It fits most toilet seats and features an adjustable self-cleaning nozzle, air dryer with five heat levels, and remote control. Deal end January 2.",BED & BATH,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sscdazic0i9asfouwn0r",free shipping,,Intelliseat Electronic Bidet Toilet Seat,2167667,2017-12-29T11:14:00-05:00
https://www.dealnews.com/adidas-Mens-Climawarm-Pants-large-sizes-for-22-free-shipping/2167664.html,4,$22,,"Proozy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167664"">adidas Men's Practice Climawarm Jogger Pants</a> in several colors (Granite pictured) for $29.99. Coupon code ""DN22"" cuts that to <strong>$22</strong>. With <b>free shipping</b>, that's a buck under our mention from a month ago and $16 below the lowest price we could find for similar pants elsewhere. They're available in select sizes from L to XXL. Deal ends January 3.",ACTIVEWEAR,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uwrnwiapym2jmgqhpaqi",free shipping,,adidas Men's Climawarm Pants (large sizes),2167664,2017-12-29T09:42:33-05:00
https://www.dealnews.com/Dimmable-LED-Desk-Lamp-for-8-free-shipping/2167655.html,4,$8,,"Deal Genius offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167655"">Dimmable LED Desk Lamp</a> in several colors (Black pictured) for $12.95. Coupon code ""LED5"" cuts it to <strong>$7.95</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $5. It features a USB charging port and adjustable neck. Deal ends January 10.",LIGHTING & LAMPS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v2tdqm5qgfacnh3nzxjs",free shipping,,Dimmable LED Desk Lamp,2167655,2017-12-29T09:41:47-05:00
https://www.dealnews.com/Joseph-Abboud-Sweaters-at-Mens-Wearhouse-for-10-free-shipping/2167562.html,5,$10,,"Men's Wearhouse offers a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086883,2167562"">Joseph Abboud men's sweaters</a> for <strong>$9.99</strong>. Plus, Perfect Fit Rewards members bag <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086805,2167562"">join</a>.) That's a savings of at least $90 off list price. Sizes and stock may be limited. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167562"">Joseph Abboud Men's Shawl Collar Sweater</a> for <strong>$9.99</strong> (pictured, at least $110 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086808,2167562"">Joseph Abboud Men's V-Neck Sweater</a> for <strong>$9.99</strong> (at least $90 off)
 </li>
</ul>
Not finding a style that suits you? Men's Wearhouse also offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/Mens-Sweaters-at-Mens-Wearhouse-for-15-free-shipping/2167118.html"">wider selection of men's sweaters</a> for <b>$14.99</b> with <b>free shipping</b> for Perfect Fit Rewards members.",SWEATERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ujeyoirqwur5f4onj8ze",free shipping,,Joseph Abboud Sweaters at Men's Wearhouse,2167562,2017-12-29T12:14:11-05:00
https://www.dealnews.com/Soufull-Professional-Knife-Sharpener-for-10-free-shipping-w-Prime/2167454.html,3,$10,,"Yichengjin via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167454"">Soufull Professional Knife Sharpener</a> for $15.88. Coupon code ""knsh1037"" cuts it to <strong>$10.37</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's tied with our mention from two weeks ago and the lowest price we've seen. (It's the best deal now by $8.) It features a 2-stage sharpener (coarse and fine) and non-slip base. Deal ends January 31.",KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lzldftgl3ahe8j08cw17",free shipping w/ Prime,,Soufull Professional Knife Sharpener,2167454,2017-12-29T10:02:15-05:00
https://www.dealnews.com/features/Ways-to-Eat-Healthy-on-a-Budget/,,,,"Want to eat healthier and save more money in the new year? Contrary to popular belief, those two things aren't mutually exclusive. We rounded up a <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/Ways-to-Eat-Healthy-on-a-Budget/"">few tips to help you get started on your 2018 resolutions</a>.",CONSUMER NEWS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qgcpw7qdjaobbvzyvjjz",,2017-12-28T07:00:01-05:00,9 Ways to Eat Healthy on a Budget in 2018,2163920,
https://www.dealnews.com/Burts-Bees-Classic-Tin-Trio-Holiday-Gift-Set-for-4-free-shipping/2167163.html,5,$4,True,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167163"">Burt's Bees Classic Tin Trio Holiday Gift Set</a> for $4.18. Checkout via Subscribe & Save for to cut that to <strong>$3.97</strong> and bag <strong>free shipping</strong>. That's the best price we could find by $6. It includes a 0.3-oz. mini tin of Lemon Butter Cuticle Cream, Hand Salve Mini, and Beeswax Lip Balm.<br>
<br>
Note: Be sure to cancel Subscribe & Save after your item ships to avoid being billed for future shipments.",PERSONAL CARE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/w2l9hddjavw4gsksjopz",free shipping,,Burt's Bees Classic Tin Trio Holiday Gift Set,2167163,2017-12-29T12:12:22-05:00
https://www.dealnews.com/Mens-Sweaters-at-Mens-Wearhouse-for-15-free-shipping/2167118.html,5,$15,,"Men's Wearhouse offers a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086058,2167118"">men's clearance sweaters</a> for <strong>$14.99</strong>. Plus, Perfect Fit Rewards members bag <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086061,2167118"">join</a>.) Note that sizes are limited. Deal ends January 1. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086055,2167118"">Joseph Abboud Men's Henley Sweater</a> for <strong>$14.99</strong> ($105 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167118"">Joseph Abboud Men's Half-Zip Wool Sweater</a> for <strong>$14.99</strong> (pictured, $115 off)
 </li>
</ul>",SWEATERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/baoxpaiolp21bxravj5l",free shipping,,Men's Sweaters at Men's Wearhouse,2167118,2017-12-29T12:11:54-05:00
https://www.dealnews.com/Wilsons-Leather-Big-Winter-Clearance-Up-to-80-off-20-off-free-shipping-w-100/2166869.html,4,Up to 80% off + 20% off,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2166869"">Wilsons Leather</a> takes <strong>up to 80% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17085449,2166869"">clearance items</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17085452,2166869"">Big Winter Clearance Sale</a>. Plus, get an <strong>extra 20% off</strong> sitewide when you add items to cart. Shipping starts at <strong>$5.95</strong>, or get free shipping with orders of $75 or more via coupon code ""SHIP75"". <del>Alternatively, get an additional $10 off and bag free shipping on orders of $100 or more via coupon code ""8685A"".</del> Some exclusions may apply. Deal ends December 31.<br>
<br>
<i>Update</i>: Get an <strong>additional $10 off</strong> orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17085455,2166869"">$100 or more</a> and bag <strong>free shipping</strong> on orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088236,2166869"">$50 or more</a> via coupon code ""DEALNEWS10"".<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s334/Wilsons-Leather/"">Wilsons Leather Coupons</a>.</p>",CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/c2sbmilsypvod1u77nqj",free shipping w/ $100,,Wilsons Leather Big Winter Clearance,2166869,2017-12-29T09:48:17-05:00
https://www.dealnews.com/features/New-Years-Resolutions-That-Will-Save-You-Money/,,,,"Most sites will tell you to quit smoking or stop buying Starbucks every day if you want to save money in the new year. Here are seven different New Year's resolutions for you to consider, all of which will <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/New-Years-Resolutions-That-Will-Save-You-Money/"">save you money in 2018</a>.",CONSUMER NEWS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jkbpd9vzxgwwk7eixh86",,2017-12-27T07:00:01-05:00,7 New Year's Resolutions That Will Save You Money,2160185,
https://www.dealnews.com/Sennheiser-HD1-Wireless-Headphones-for-200-free-shipping/2163614.html,3,$200,True,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2163614"">Sennheiser HD1 Wireless Headphones with Noise Cancellation</a> in Black or White for <strong>$199.95</strong> with <strong>free shipping</strong>. That's $50 under our Cyber Monday mention and the lowest price we could find by $50, although most stores charge around $400. They weigh 1.8-lbs. and feature Bluetooth 4.0, noise cancellation, and inline controls with a microphone.",HEADPHONES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qj533rg9lyomvfnuiha9",free shipping,,Sennheiser HD1 Wireless Headphones,2163614,2017-12-28T15:47:37-05:00
https://www.dealnews.com/features/what-to-buy-in-december/,,,,"Black Friday makes November a prime time for deals, but December still has a lot to offer. We've scoured the DealNews archives from years gone by, to guide you in your quest for <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/what-to-buy-in-december/"">the best purchases for December</a>.",WHAT TO BUY IN DECEMBER,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/x2l8kjxjdu4wu24hqkyy",,2017-12-01T07:00:01-05:00,The 11 Best Things to Buy Before (and Immediately After) Christmas,2144621,
